Gender,Height
Male,61.9373232676829
Male,68.5933355351181
Male,65.2185755780772
Male,64.3336481069845
Male,68.7489067017398
Male,72.4896554004081
Male,67.2339309182551
Male,67.263604843261
Male,65.1185042831735
Male,66.2628200381632
Male,67.7016796596273
Male,65.530695966695
Male,69.8689698092041
Male,68.481875364733
Male,72.2139633457195
Male,68.1795326940723
Male,71.9812065428705
Male,66.0651367327304
Male,66.6561641698185
Male,67.5994241952902
Male,68.245944093831
Male,64.808621440717
Male,67.4922182698406
Male,68.1807307068654
Male,69.553384902902
Male,66.4022496683603
Male,66.5921571146877
Male,71.9358865828482
Male,68.2870417278818
Male,69.9554511951638
Male,71.8511291454027
Male,65.7554986406737
Male,67.0318520789828
Male,76.7098348578592
Male,72.5711213712958
Male,69.7288048973671
Male,72.799224004586
Male,72.5393540719418
Male,72.2947433844169
Male,67.2533248158638
Male,75.9444603760016
Male,66.3162319187446
Male,71.1560534900436
Male,71.1922022869477
Male,72.1975120071642
Male,75.1408214339315
Male,64.4115293597211
Male,64.7344243580774
Male,63.4145871379546
Male,67.8486652335686
Male,65.9317848288
Male,70.9665504363426
Male,67.5807472772935
Male,68.589270437901
Male,70.3247534441504
Male,72.3944804051075
Male,70.8208567145256
Male,65.9033012610258
Male,74.7953750218274
Male,67.6809190342573
Male,67.1559627687305
Male,71.7748412248401
Male,64.6652319449664
Male,68.1227683623759
Male,66.786927239528
Male,66.805849836748
Male,67.8860137980274
Male,69.1735769192432
Male,70.2249233263794
Male,64.8557991775539
Male,67.8210932715426
Male,63.4402474670865
Male,71.8484348479039
Male,66.7280736470863
Male,71.9683056520603
Male,76.0213474760963
Male,71.4761012826014
Male,67.3698086448686
Male,70.5552437595499
Male,69.8671012814472
Male,67.9475700421625
Male,74.104558863713
Male,69.167836299535
Male,66.557228572704
Male,66.7016049901078
Male,67.2460649543824
Male,69.0513854849974
Male,70.6727471767308
Male,65.4989951214088
Male,65.1872208535622
Male,67.5681430060826
Male,73.8153856882339
Male,71.606564208448
Male,67.724749235945
Male,68.231131952185
Male,65.9294217100738
Male,71.5484957096636
Male,69.1643811220365
Male,68.5976593239588
Male,71.0575108857852
Male,63.6440595814991
Male,71.1824553956369
Male,66.1286731698491
Male,65.0573731150978
Male,68.0913743588464
Male,70.993143899047
Male,74.2211748776249
Male,69.3271181795885
Male,64.9313421940842
Male,68.3468423145436
Male,70.9291250844694
Male,61.4778092015939
Male,68.4908127185185
Male,72.0498898708186
Male,72.5216670257767
Male,71.233911393331
Male,72.2591151862599
Male,67.5650399045651
Male,72.26760699498
Male,62.6002479975529
Male,66.2364372917754
Male,69.6504374123688
Male,69.2859214061721
Male,70.7252787373505
Male,68.8286149599904
Male,66.0144282335004
Male,66.4148820603895
Male,66.6156243917126
Male,68.0348217821036
Male,70.5023980440946
Male,69.1577294930868
Male,70.7950226136223
Male,65.1943771233415
Male,74.7857143190925
Male,71.0669062761598
Male,69.334197785954
Male,69.8992039506227
Male,64.4251937917821
Male,67.85213069861
Male,67.549069488044
Male,74.7674468449337
Male,71.4189459863648
Male,67.1203443862066
Male,69.8595879120267
Male,68.4308133914105
Male,67.9334826070233
Male,68.4953431552723
Male,65.2441434106539
Male,70.18535204699
Male,71.1041331645307
Male,68.4475785430627
Male,65.4205768240508
Male,67.7007881137183
Male,74.2230630621199
Male,71.1672458708534
Male,67.2307718899502
Male,67.880559193661
Male,67.3763754684836
Male,68.7612469290256
Male,71.7052725009646
Male,69.3809947926619
Male,73.7165276342286
Male,69.4533762078207
Male,70.7862898094215
Male,71.7684637369012
Male,69.3434539586165
Male,65.2860255086334
Male,70.9218444138077
Male,68.5966626863791
Male,68.6037964328568
Male,69.4787441197736
Male,65.9308962149966
Male,68.5233452979566
Male,73.9291241262215
Male,71.1979378222303
Male,66.5565868729681
Male,71.7422762291745
Male,69.7448293316538
Male,66.7506541256505
Male,69.6924222571513
Male,70.4035168308414
Male,69.0197361098685
Male,64.732287155256
Male,70.9980744408969
Male,64.4598142530512
Male,69.749522583002
Male,71.5268488121848
Male,68.327915863972
Male,70.7647201641119
Male,71.4190496341516
Male,69.3904740948909
Male,72.001732217799
Male,69.1914749733353
Male,66.1663632831791
Male,67.272142995153
Male,70.9158354035361
Male,69.1198877896665
Male,67.409025871346
Male,72.938649040208
Male,70.4909286959958
Male,69.0082594618674
Male,66.7621099176273
Male,69.1206637294553
Male,73.1262671878997
Male,67.4868238954174
Male,64.95507833495
Male,67.7824890749697
Male,67.662398796047
Male,66.4763970064683
Male,72.9870702010434
Male,69.5632322771984
Male,71.0035601394697
Male,69.9156373621056
Male,71.697141788046
Male,67.6499408575301
Male,68.2955545645253
Male,68.687255673712
Male,68.9157716453463
Male,68.9608796727544
Male,67.2472352041876
Male,68.915863641061
Male,65.8385445036175
Male,64.6710755478367
Male,66.2958977236134
Male,67.0975857472015
Male,66.998289732799
Male,70.9619709026438
Male,68.4208722048485
Male,67.6525275866462
Male,75.6201931582543
Male,70.549242022249
Male,68.8908389093416
Male,68.2845319195117
Male,64.9950782592052
Male,65.5757715426728
Male,69.3060882402712
Male,65.7047154221532
Male,67.8039910102957
Male,69.2161473119131
Male,68.015006008896
Male,61.9269489433641
Male,67.2663627155588
Male,67.6768218539142
Male,69.9709036159667
Male,65.3134615369232
Male,71.9060054405707
Male,66.2339040421843
Male,65.814942824229
Male,72.8449478550183
Male,70.9494434526129
Male,71.3438076277468
Male,71.0556641579506
Male,61.9255472947778
Male,68.7624575579021
Male,67.5839414255894
Male,67.3616946688862
Male,65.8791565562673
Male,68.6947621511413
Male,69.5348615536043
Male,66.6346908282865
Male,69.8099015736912
Male,68.6798736853237
Male,71.615178750348
Male,69.6897953335489
Male,70.9010863653248
Male,68.005813992332
Male,70.6157439783607
Male,71.5711941575576
Male,73.0128632629827
Male,60.748117867457
Male,69.082119625473
Male,69.3387376279613
Male,67.7571377115653
Male,76.0270818630512
Male,72.2276161601432
Male,68.9210413450252
Male,65.334927680754
Male,65.932403451767
Male,70.4666893102283
Male,73.181043621139
Male,68.550879686478
Male,68.5294082502857
Male,63.5964554204545
Male,67.1442412277953
Male,70.8163706158515
Male,73.530284807779
Male,66.1410689194018
Male,67.9068497483934
Male,71.4333758216347
Male,67.1126797980262
Male,73.2839179655908
Male,63.6725831540933
Male,69.2253203013539
Male,69.6701240248717
Male,70.4854481656936
Male,69.0046778666841
Male,68.4578940081104
Male,66.024733782518
Male,69.3181691252784
Male,69.0777405646964
Male,73.5622703667904
Male,66.0876888866475
Male,73.5259843332352
Male,69.6790602156639
Male,66.6767811169297
Male,72.9616654677117
Male,68.246872144459
Male,71.9566258887157
Male,71.0586333491432
Male,66.9769499482511
Male,68.478002075726
Male,71.2844413912849
Male,64.980456290984
Male,66.7618838734058
Male,68.7661617238793
Male,68.9925435671764
Male,71.295194595564
Male,69.0494784004474
Male,66.5414820162944
Male,68.5155234451208
Male,67.4597153131659
Male,71.3573824126824
Male,68.5904060416654
Male,69.736086706944
Male,69.8338570670345
Male,72.4105857637391
Male,65.4345968678659
Male,66.2676567702434
Male,69.9743008732506
Male,71.2091942237274
Male,69.9374001925209
Male,71.3860221929526
Male,64.5887816699057
Male,68.7929844158731
Male,68.4457467280668
Male,69.2015781220676
Male,69.4260173088723
Male,69.6062252013619
Male,72.8817069731098
Male,62.1783312217775
Male,68.8747066201055
Male,71.0800835585909
Male,72.1825341217157
Male,72.0627549780187
Male,67.3800578933842
Male,67.9346345330211
Male,70.8019302593082
Male,65.5491212718992
Male,70.1912244814707
Male,71.7789953682703
Male,68.1302884151545
Male,68.3594825628257
Male,66.090357013204
Male,71.5801231387686
Male,73.5366677229231
Male,71.1155318413304
Male,70.7943025458134
Male,71.7290604846774
Male,63.1965303693731
Male,68.1011134090994
Male,65.8560997291531
Male,68.3464565013792
Male,69.5602289299611
Male,68.7283040728389
Male,70.1582776521047
Male,68.9233366538642
Male,64.3001741979872
Male,70.4556330557961
Male,68.6240631902513
Male,69.6647517445683
Male,69.0588845404837
Male,67.2269862252501
Male,66.115799694985
Male,68.617387345682
Male,69.2490128135195
Male,69.6419061835922
Male,72.7970283570657
Male,75.0439950721537
Male,70.9726841308934
Male,74.3880124251986
Male,64.3621638717144
Male,71.3270010663305
Male,67.172024442062
Male,74.4016718853099
Male,63.8679209595893
Male,68.885991766866
Male,72.1319902243921
Male,68.403726169279
Male,65.0926563918755
Male,69.229679115924
Male,71.9477882649162
Male,67.4629906554446
Male,69.3129086423205
Male,63.7310481676985
Male,60.6798174028202
Male,70.6633230772118
Male,67.594031125615
Male,74.6495078833149
Male,70.4670788540361
Male,71.9440105192761
Male,74.0257508102552
Male,70.782228162223
Male,64.7272569610009
Male,68.3830240801838
Male,71.4692208023458
Male,66.9444537375838
Male,70.7969790042164
Male,65.2924347799135
Male,61.7540098289705
Male,62.4806713089603
Male,67.8056798701788
Male,69.5259942797687
Male,72.5007566339455
Male,70.4852947444441
Male,66.689735993223
Male,71.29191758372
Male,71.7967671979694
Male,73.0563442505026
Male,68.8533543682849
Male,66.045443857521
Male,73.985901415574
Male,69.2516178781137
Male,69.3406572151521
Male,70.976264966752
Male,63.5612776251623
Male,69.7701509519637
Male,65.1884775622368
Male,69.978940819921
Male,69.7505971518031
Male,71.1714311524347
Male,70.5720017829453
Male,65.6510895191431
Male,67.138414139275
Male,65.9180869418123
Male,73.7866364434803
Male,67.7372513405283
Male,65.5440762535086
Male,71.2139125656884
Male,65.5923540298347
Male,65.6675544806922
Male,61.9727358785594
Male,73.8999386863723
Male,72.3421836419704
Male,70.3116943408726
Male,67.1155643547224
Male,65.9324817643713
Male,67.2277450207952
Male,70.1143436293898
Male,74.8414997197116
Male,64.5273026254953
Male,70.0512546906491
Male,71.8331687752888
Male,72.8367396943866
Male,73.301865746729
Male,66.39319244743
Male,66.5151619602185
Male,69.2728126084372
Male,68.2319539277068
Male,70.4138690342612
Male,69.7268852052361
Male,65.510733890584
Male,69.1372693569977
Male,73.6661887960567
Male,65.8927525257603
Male,68.3544289583384
Male,70.424730529607
Male,72.0802011466065
Male,71.711124785333
Male,65.7291618715397
Male,63.8983381991847
Male,70.3160097119508
Male,65.788729792806
Male,69.8274641852115
Male,68.3311500917703
Male,67.7415892669206
Male,75.0338894406835
Male,73.4040585211468
Male,69.55476187936
Male,64.5390397840475
Male,67.5467614711226
Male,73.0964779848914
Male,66.5539810727358
Male,73.9916041888572
Male,70.8626880592361
Male,71.5687336966565
Male,65.8383911344328
Male,70.2755336626221
Male,61.773521995356
Male,74.8249453074994
Male,71.6051458474554
Male,67.260103577221
Male,70.9241944325351
Male,75.0596686483632
Male,73.1008762422727
Male,70.6619920308473
Male,67.1446673494398
Male,67.1231534297474
Male,69.5249439626314
Male,65.2246916634494
Male,68.4104628205716
Male,68.763463696161
Male,67.9368688125212
Male,69.2378286911685
Male,68.46572391809
Male,65.6942935969472
Male,69.4309980463662
Male,66.1353914165956
Male,70.8770481302174
Male,65.9730649994945
Male,64.9391154197026
Male,68.368603321184
Male,69.5255513063261
Male,66.4556021398344
Male,69.474581761728
Male,68.730098703226
Male,73.7812744801257
Male,76.50188334064
Male,71.2257019248704
Male,64.5062104482427
Male,66.5038149399263
Male,69.2104130403531
Male,63.5463697191554
Male,69.7311284328782
Male,68.6082084641792
Male,71.464130247868
Male,69.5094880014557
Male,73.7596357420018
Male,68.2777867627378
Male,72.4546334226458
Male,70.7691932703988
Male,70.4521407449342
Male,68.9040988533852
Male,69.2384271868614
Male,67.2778472839007
Male,71.4637646915818
Male,68.8406335127133
Male,71.4059647136753
Male,70.144874073255
Male,70.6796910335925
Male,68.5411160545877
Male,71.4347269121165
Male,65.2208204814207
Male,70.7731514183424
Male,69.760094789524
Male,63.9625306846396
Male,70.3041632689917
Male,70.3168492217264
Male,67.4054078779366
Male,67.121503053709
Male,68.3775798868721
Male,69.5782389725199
Male,62.5322532839863
Male,69.3368215258868
Male,66.7874672787514
Male,75.3912922303323
Male,70.2136290842041
Male,71.1035636159129
Male,69.7938878917517
Male,66.4718444604063
Male,70.7137140881225
Male,63.618717286078
Male,70.5492797174363
Male,67.4028210941089
Male,71.4351749033072
Male,68.5934051359775
Male,71.4523265352799
Male,70.6987899471723
Male,71.3914644848076
Male,70.4856431655714
Male,74.4081878556543
Male,63.4004232290441
Male,68.3997191187644
Male,67.4298541805405
Male,70.8119999651241
Male,67.1102710065681
Male,67.7282199001928
Male,68.5508321853167
Male,68.619484972581
Male,70.605761010108
Male,67.0867812193882
Male,65.3117081851018
Male,69.9241467518784
Male,68.364634884563
Male,70.869804923435
Male,76.0123000122601
Male,67.9659678054035
Male,69.7650874422372
Male,69.5686723852038
Male,71.5600187424886
Male,70.9580492704939
Male,65.4409223111664
Male,70.9761245175843
Male,67.9928512420125
Male,70.5185150906246
Male,69.1091914382834
Male,71.6055730996525
Male,69.8895585817577
Male,66.4568987750028
Male,70.2913541843552
Male,62.6199652024419
Male,66.621681831888
Male,65.3502881767895
Male,71.6067398889196
Male,69.4129144287566
Male,69.8938135929651
Male,65.665958564131
Male,64.4082732512145
Male,68.62688583476
Male,69.6002826442675
Male,67.4532312427657
Male,68.1699945979806
Male,69.553614036104
Male,65.7472979878932
Male,73.1223931509758
Male,66.6209260032382
Male,69.1459089866395
Male,65.965795047667
Male,67.2032664163271
Male,65.4539571708589
Male,73.0300920269224
Male,68.3172449023022
Male,66.3342814592302
Male,72.3619834817878
Male,67.7174274900004
Male,70.4775913017474
Male,71.1629916473587
Male,69.3547795615889
Male,70.0972376450384
Male,69.2972916961487
Male,63.3099692849417
Male,67.8872298890947
Male,73.2029699010359
Male,73.1411550985637
Male,70.8959825454072
Male,72.1426926653778
Male,72.1327778674956
Male,71.2066187430906
Male,66.2521505114177
Male,72.3415887742695
Male,68.068922111764
Male,71.3973089137367
Male,65.7260320477284
Male,67.1104474203962
Male,72.2150349075593
Male,63.0097830848321
Male,69.5691552119986
Male,70.4040016797078
Male,68.0302155969993
Male,69.7779103180642
Male,62.0786351862267
Male,65.8344196799245
Male,70.7809360391759
Male,69.5714302095419
Male,67.3270648124962
Male,67.8146018831068
Male,66.682242766975
Male,69.6397087490569
Male,64.7742374037153
Male,73.9629410745522
Male,67.9333838365102
Male,66.7700394702836
Male,68.936357575679
Male,76.4345587137262
Male,68.996145368249
Male,73.5018396237801
Male,69.6031034024769
Male,72.067379985717
Male,70.4892245364657
Male,67.0348505611985
Male,66.184108496297
Male,68.6942095017358
Male,66.6532337437077
Male,69.8386570782748
Male,66.2450648070515
Male,72.8110316092765
Male,64.4747469568808
Male,69.7544793252549
Male,70.6614443891591
Male,72.4706184938672
Male,68.1715328455939
Male,72.9871714255633
Male,70.5335647702984
Male,70.0469530715995
Male,69.0160671628343
Male,73.5491622682398
Male,68.118097827498
Male,68.2876370331869
Male,71.527047694968
Male,73.3965429282898
Male,69.8445640844681
Male,70.15196587967
Male,66.2997258732792
Male,76.4929339594115
Male,71.0323851971723
Male,66.6310409367559
Male,66.0755368151504
Male,70.6131624145417
Male,65.2034806844673
Male,66.8618612870774
Male,73.7579982986776
Male,69.8980860723227
Male,69.5273197188296
Male,66.7444774700376
Male,69.0744920316712
Male,68.5617507293083
Male,70.3225500128014
Male,71.9491204211446
Male,70.9165517924984
Male,70.37112335334
Male,67.796477151995
Male,68.6999956299772
Male,69.1146317960513
Male,67.6971036455845
Male,71.2803302309239
Male,71.4275751935442
Male,71.0433563208046
Male,64.7262559397982
Male,67.1481594371304
Male,72.29169702561
Male,70.2428661701033
Male,64.457857849175
Male,74.4649885443558
Male,65.2989151495077
Male,72.7495261139615
Male,65.7181787540213
Male,68.8900949391591
Male,73.0384086139
Male,69.86074638417
Male,69.8611969523225
Male,71.7655616628825
Male,66.8208458858784
Male,67.7876938262705
Male,69.2507138496364
Male,68.9296721083659
Male,68.9971098556648
Male,66.3739949336111
Male,66.3765193269966
Male,69.0545697565698
Male,65.6674754047304
Male,62.7528775216661
Male,66.577986705883
Male,67.2721706595338
Male,69.836551651926
Male,74.216430944514
Male,71.2305285617873
Male,70.7628651265818
Male,67.8789538779499
Male,67.1145266908252
Male,66.5398122216795
Male,67.0912186560557
Male,68.8934176530557
Male,71.8826967420196
Male,70.5318761057351
Male,69.2081081950178
Male,66.8547377457483
Male,77.1608008945486
Male,68.1985373165711
Male,66.7957930920407
Male,74.0702062076238
Male,69.6917430451575
Male,70.4827574106373
Male,66.2029636090014
Male,71.8578879072308
Male,65.975207182975
Male,72.6769610901306
Male,69.8120217064516
Male,69.0431459809296
Male,63.8506783939551
Male,64.9097852365578
Male,65.045444008848
Male,68.8743961941656
Male,69.9822194992417
Male,62.709303709749
Male,66.9234367580027
Male,67.2690439717089
Male,72.1225255313879
Male,69.6114032550123
Male,65.18470087045
Male,74.0802749473551
Male,61.121828632923
Male,68.321452866911
Male,63.9529283994475
Male,68.5813735185472
Male,64.9259089634653
Male,69.6597535242007
Male,71.1207533229965
Male,62.8041907055702
Male,70.8112617091695
Male,69.5495105694549
Male,67.0323461956309
Male,67.396834254227
Male,69.3718433314283
Male,74.5451369404472
Male,66.5565249852091
Male,67.2599528243859
Male,66.0019677250915
Male,67.2835074243167
Male,67.924633636526
Male,66.0576338070287
Male,65.8445804640368
Male,69.031062851652
Male,70.3271164111783
Male,66.5343065072948
Male,71.4716748983661
Male,70.0469307663445
Male,68.6057105628212
Male,68.9823807296095
Male,73.7888849042811
Male,69.0728108169759
Male,73.1879491114706
Male,68.6773844055852
Male,64.9223362561123
Male,66.1112291402564
Male,67.7489898525367
Male,71.8139035569294
Male,69.1954412203952
Male,67.4071716573248
Male,69.8766334089165
Male,64.366676724607
Male,67.492853857301
Male,73.1224332056134
Male,67.6529454789154
Male,68.5379018504103
Male,70.7247580226813
Male,68.230150312392
Male,67.6971234115329
Male,73.7167427530004
Male,68.8584572194312
Male,66.473765965897
Male,69.9722813210905
Male,67.5561832236562
Male,74.2720186547956
Male,72.0938599798142
Male,69.5697796657481
Male,71.6140894517358
Male,67.1385496121352
Male,68.4156512567171
Male,78.0958674715774
Male,68.6426275979686
Male,70.0268418933568
Male,74.3256770078908
Male,72.2316362418495
Male,67.6666640962661
Male,66.4241871307394
Male,65.07111347024
Male,69.1569821008043
Male,67.8053118990619
Male,68.2387453921122
Male,72.5488519758884
Male,74.0564268450105
Male,73.2367882181052
Male,72.837684879727
Male,68.2698199019828
Male,70.0718191269297
Male,71.7386947669324
Male,68.6739597005891
Male,70.1821393878583
Male,66.9466142031627
Male,67.6759885362138
Male,67.9035731889727
Male,67.1994321067045
Male,66.9978619626889
Male,66.0297085023259
Male,67.8142858982252
Male,71.4476515071247
Male,70.0793233086792
Male,73.7216132391354
Male,66.3880066376365
Male,68.1960877832841
Male,68.2753597268864
Male,65.939647420795
Male,66.8718778782401
Male,66.1980089454775
Male,73.3030102192602
Male,69.2850360858696
Male,71.7697616639065
Male,63.6394826469139
Male,72.1615449731694
Male,72.0032804408459
Male,68.1658368140247
Male,69.0848967998428
Male,67.1884505190303
Male,63.6150187831657
Male,71.7206116065485
Male,70.4751258360072
Male,72.8675874434281
Male,68.1628438201794
Male,69.6791496982697
Male,63.0000474918155
Male,71.758125042279
Male,71.6296782559616
Male,71.0641053823961
Male,70.1151444079114
Male,70.4488743514707
Male,68.541467407648
Male,71.3339207759372
Male,67.1809386261221
Male,73.106344278894
Male,70.8874866086991
Male,71.9102260205694
Male,73.5692978094574
Male,69.8015752287252
Male,70.6278697921492
Male,66.3145767354902
Male,70.2693597330089
Male,70.9787025892809
Male,70.3150663683053
Male,71.513700527161
Male,70.9985462096108
Male,66.6953092197976
Male,72.6589995697388
Male,66.510042769778
Male,66.5782346185595
Male,66.724680167423
Male,69.2955464784272
Male,68.3229823060042
Male,65.7979530477724
Male,70.1237614326212
Male,69.0640886145382
Male,70.907736687617
Male,66.7541298089417
Male,68.5893591252093
Male,70.9737877713209
Male,63.1785973050145
Male,69.903210979087
Male,67.7337208766801
Male,71.0929562627261
Male,70.1217961506218
Male,65.788024186045
Male,71.5072424097625
Male,71.7154979726929
Male,71.4544113112009
Male,69.3856358757495
Male,70.151264910493
Male,72.1091123164682
Male,71.6202858302892
Male,69.20709958564
Male,71.1056269376139
Male,67.0683040230582
Male,75.9999570462348
Male,67.9863735952195
Male,69.3813459840736
Male,71.423946436313
Male,70.4713972712467
Male,71.859848860773
Male,72.7161660256644
Male,72.9213671359476
Male,71.7617473109073
Male,74.6691968221783
Male,67.3237143198475
Male,70.5550039573969
Male,65.180936559831
Male,69.7310134328264
Male,71.7514225465602
Male,68.9704141815399
Male,65.0412211274532
Male,70.0208093261174
Male,71.0348292167102
Male,72.8715387429678
Male,71.9202218421528
Male,73.9677226935135
Male,65.6645179140051
Male,70.8579319787426
Male,68.1565892187146
Male,67.1779165872217
Male,70.8569501677738
Male,63.8109745499868
Male,66.9495911176366
Male,70.2806922973296
Male,70.3234932488186
Male,70.5660638405893
Male,69.2941675737702
Male,74.3892257028474
Male,66.8923146946385
Male,73.6215439658806
Male,69.0905631901075
Male,67.5420227771115
Male,62.9219488933032
Male,68.8501522535562
Male,69.6117828468981
Male,69.515658538578
Male,69.1069169741858
Male,66.8227632176705
Male,71.1121440756254
Male,67.761713150215
Male,66.5607406026772
Male,67.1025195408383
Male,69.5821112394664
Male,72.2804004250609
Male,69.2076661054548
Male,69.0264745471975
Male,65.4350594576355
Male,68.4655715588414
Male,71.9630151795891
Male,73.7595502260715
Male,70.5325130216882
Male,69.0133350151182
Male,73.611985368161
Male,68.4910721358846
Male,64.091613053367
Male,67.972159825298
Male,70.834553554723
Male,71.647579805356
Male,67.3114985365535
Male,68.2430018377665
Male,65.4772247418039
Male,70.7110301409631
Male,67.1761153618309
Male,67.7492068507248
Male,68.4549038321081
Male,72.3003078956615
Male,65.402874534923
Male,65.6425841377384
Male,69.4424211834076
Male,67.9984092613359
Male,71.6927656587184
Male,73.603006605303
Male,67.2771975309743
Male,72.1249100332093
Male,68.6158120198116
Male,65.2270970447013
Male,66.3275173287769
Male,70.0773150916612
Male,66.6382691751102
Male,72.9722633706646
Male,74.7587524407353
Male,65.8480610833912
Male,66.601283321681
Male,68.2379541853656
Male,69.6414647695794
Male,65.2524791548656
Male,66.5819985137788
Male,68.2566445960853
Male,69.0073899850199
Male,70.0646884710531
Male,71.0848038405032
Male,71.104247761678
Male,68.5410421871881
Male,69.0205130460682
Male,66.8878193396546
Male,68.8863667479848
Male,68.3708428620063
Male,66.2096172860712
Male,64.6866910596959
Male,67.9921137884113
Male,64.7370890418541
Male,70.0804399795118
Male,66.4670414178992
Male,72.1740783551613
Male,64.5872560932148
Male,74.4012095099531
Male,71.2888438677571
Male,65.3793247430515
Male,68.0663780438904
Male,64.6992944791965
Male,69.5948262285148
Male,72.4258059659707
Male,66.7299160588956
Male,68.6712873977612
Male,69.5612965429514
Male,72.7718748251832
Male,69.4756082831272
Male,69.4199123426469
Male,65.8060628711679
Male,71.6803477761641
Male,66.351741525466
Male,66.4680246923346
Male,70.4765053343174
Male,68.1036264821955
Male,65.8316543879234
Male,69.1952984648356
Male,72.8810918503987
Male,67.7782298018313
Male,70.0260489470193
Male,71.3507825807641
Male,71.4657023618362
Male,69.212011125578
Male,68.034731117295
Male,71.9674817033336
Male,71.3378207273618
Male,72.3943234618083
Male,60.3633115596032
Male,70.4644564912116
Male,71.7136745905976
Male,70.5426410107103
Male,73.1220063070153
Male,62.0638358387075
Male,69.0805772727402
Male,71.5107297946254
Male,70.5846835183374
Male,65.0310334970139
Male,67.9192792827025
Male,68.8908721340211
Male,70.708075083398
Male,64.5773120396846
Male,70.9659857187419
Male,68.7953827477904
Male,65.4132806897686
Male,65.2065329311008
Male,69.9327101871935
Male,66.9012117360477
Male,67.2558941429024
Male,68.5061009493525
Male,67.7573606675094
Male,66.3897787194532
Male,70.2091371985465
Male,68.7016969754071
Male,70.7721645348325
Male,74.9550649859763
Male,66.3581370533707
Male,66.0766957855465
Male,66.8388529798032
Male,72.1657566562563
Male,68.2563559898149
Male,69.4457147757344
Male,70.4347502834248
Male,72.390657222607
Male,69.2270810616583
Male,67.104539992369
Male,70.3439986028262
Male,72.3853009731566
Male,70.582610325899
Male,67.4031966627947
Male,73.4387722959234
Male,67.2019628987584
Male,74.0298688238091
Male,68.9027232022797
Male,63.8749717459608
Male,68.0738491155711
Male,67.777168193215
Male,69.5184361845722
